Atr_id,Atr_name,Attribute,Attribute_final_score,Attribute_score_neg,Attribute_score_neu,Attribute_score_pos,Category,Excl_from_vslzn,City,District,Place,State,Formatted_Address,Lat,Lng,Pincode
4511,Rai Ka Bag Palace,history,100,0,0,1,Heritage,No,Jodhpur,Jodhpur District,Jodhpur,Rajasthan,"Gahlot Juti Chappal and School Bag, Bhistiyon Ka Bass, Jodhpur, Jodhpur District, Jodhpur, Rajasthan",26.28606,73.012078,342001
4512,Rai Parveen Mahal,art,100,0,0,3,Heritage,No,Orchha,Tikamgarh District,Orchha,Madhya Pradesh,"Rajprabin Mahal, Orchha, Tikamgarh District, Orchha, Madhya Pradesh",25.350292,78.642667,472246
4512,Rai Parveen Mahal,history,100,0,0,2,Heritage,No,Orchha,Tikamgarh District,Orchha,Madhya Pradesh,"Rajprabin Mahal, Orchha, Tikamgarh District, Orchha, Madhya Pradesh",25.350292,78.642667,472246
4512,Rai Parveen Mahal,religion,100,0,0,1,Heritage,No,Orchha,Tikamgarh District,Orchha,Madhya Pradesh,"Rajprabin Mahal, Orchha, Tikamgarh District, Orchha, Madhya Pradesh",25.350292,78.642667,472246
4513,Raichur Fort,architecture,75,0,1,3,Heritage,No,Raichur,Raichur District,Raichur,Karnataka,"Raichur Fort, Raichur, Raichur District, Raichur, Karnataka",16.199363,77.348931,584101
4513,Raichur Fort,culture,100,0,0,1,Heritage,No,Raichur,Raichur District,Raichur,Karnataka,"Raichur Fort, Raichur, Raichur District, Raichur, Karnataka",16.199363,77.348931,584101
4513,Raichur Fort,art,66.66666667,0,1,2,Heritage,No,Raichur,Raichur District,Raichur,Karnataka,"Raichur Fort, Raichur, Raichur District, Raichur, Karnataka",16.199363,77.348931,584101
4516,Raigad Fort,art,89.28571429,3,0,25,Heritage,No,NULL,Raigarh District;Raigad District,Raigad,Maharashtra,"Raigad Fort, Mahad, Raigarh District, Maharashtra",18.234444,73.447222,402305
4516,Raigad Fort,history,57.14285714,0,3,4,Heritage,No,NULL,Raigarh District;Raigad District,Raigad,Maharashtra,"Raigad Fort, Mahad, Raigarh District, Maharashtra",18.234444,73.447222,402305
4516,Raigad Fort,architecture,68.42105263,3,3,13,Heritage,No,NULL,Raigarh District;Raigad District,Raigad,Maharashtra,"Raigad Fort, Mahad, Raigarh District, Maharashtra",18.234444,73.447222,402305
4516,Raigad Fort,culture,75,0,1,3,Heritage,No,NULL,Raigarh District;Raigad District,Raigad,Maharashtra,"Raigad Fort, Mahad, Raigarh District, Maharashtra",18.234444,73.447222,402305
4516,Raigad Fort,religion,87.5,0,1,7,Heritage,No,NULL,Raigarh District;Raigad District,Raigad,Maharashtra,"Raigad Fort, Mahad, Raigarh District, Maharashtra",18.234444,73.447222,402305
10293,Raigad Fort,landscape,62.04081633,44,49,152,Hill-Station,No,NULL,Raigarh District;Raigad District,Raigad 402305,Maharashtra,"Raigad Fort, Mahad, Raigarh District, Maharashtra",18.234444,73.447222,402305
10293,Raigad Fort,activity,64.3153527,45,41,155,Hill-Station,No,NULL,Raigarh District;Raigad District,Raigad 402305,Maharashtra,"Raigad Fort, Mahad, Raigarh District, Maharashtra",18.234444,73.447222,402305
10293,Raigad Fort,view,70.58823529,27,18,108,Hill-Station,No,NULL,Raigarh District;Raigad District,Raigad 402305,Maharashtra,"Raigad Fort, Mahad, Raigarh District, Maharashtra",18.234444,73.447222,402305
10293,Raigad Fort,climate,68.42105263,10,14,52,Hill-Station,No,NULL,Raigarh District;Raigad District,Raigad 402305,Maharashtra,"Raigad Fort, Mahad, Raigarh District, Maharashtra",18.234444,73.447222,402305
4517,Raigad Museum,history,50,1,0,1,Heritage,No,NULL,Raigarh District;Raigad District,Raigad,Maharashtra,"Raigad, Mahad, Raigarh District, Maharashtra",18.157661,73.625846,402306
4517,Raigad Museum,architecture,100,0,0,1,Heritage,No,NULL,Raigarh District;Raigad District,Raigad,Maharashtra,"Raigad, Mahad, Raigarh District, Maharashtra",18.157661,73.625846,402306
4518,Rail Museum,architecture,66.66666667,1,2,6,Heritage,No,Mysuru,Mysore District,Mysore,Karnataka,"Mysore Railway Museum, KRS Road, Yadavagiri, Mysore, Mysore District, Mysuru, Karnataka",12.315956,76.643439,570020
4518,Rail Museum,art,76.92307692,4,2,20,Heritage,No,Mysuru,Mysore District,Mysore,Karnataka,"Mysore Railway Museum, KRS Road, Yadavagiri, Mysore, Mysore District, Mysuru, Karnataka",12.315956,76.643439,570020
4518,Rail Museum,religion,57.14285714,1,2,4,Heritage,No,Mysuru,Mysore District,Mysore,Karnataka,"Mysore Railway Museum, KRS Road, Yadavagiri, Mysore, Mysore District, Mysuru, Karnataka",12.315956,76.643439,570020
4518,Rail Museum,culture,75,1,0,3,Heritage,No,Mysuru,Mysore District,Mysore,Karnataka,"Mysore Railway Museum, KRS Road, Yadavagiri, Mysore, Mysore District, Mysuru, Karnataka",12.315956,76.643439,570020
4518,Rail Museum,history,100,0,0,2,Heritage,No,Mysuru,Mysore District,Mysore,Karnataka,"Mysore Railway Museum, KRS Road, Yadavagiri, Mysore, Mysore District, Mysuru, Karnataka",12.315956,76.643439,570020
4519,Railway Museum,art,50,1,0,1,Heritage,No,Gorakhpur,Gorakhpur District,Gorakhpur,Uttar Pradesh,"Railway Workshop, Dharamshala Bazar, Railway Colony, Gorakhpur, Gorakhpur District, Gorakhpur, Uttar Pradesh",26.76243,83.380942,273001
4519,Railway Museum,architecture,50,1,0,1,Heritage,No,Gorakhpur,Gorakhpur District,Gorakhpur,Uttar Pradesh,"Railway Workshop, Dharamshala Bazar, Railway Colony, Gorakhpur, Gorakhpur District, Gorakhpur, Uttar Pradesh",26.76243,83.380942,273001
4519,Railway Museum,religion,100,0,0,1,Heritage,No,Gorakhpur,Gorakhpur District,Gorakhpur,Uttar Pradesh,"Railway Workshop, Dharamshala Bazar, Railway Colony, Gorakhpur, Gorakhpur District, Gorakhpur, Uttar Pradesh",26.76243,83.380942,273001
4519,Railway Museum,culture,100,0,0,1,Heritage,No,Gorakhpur,Gorakhpur District,Gorakhpur,Uttar Pradesh,"Railway Workshop, Dharamshala Bazar, Railway Colony, Gorakhpur, Gorakhpur District, Gorakhpur, Uttar Pradesh",26.76243,83.380942,273001
9509,Railway Museum Mysore,religion,71.42857143,5,1,15,Heritage,No,Mysuru,Mysore District,Krishnaraja Sagar Road near Mysore railway station Mysuru (Mysore),Karnataka,"Mysore Railway Station, Mysore City Railway Station Road, New Santhepet, Mandi Mohalla, Mysore, Mysore District, Mysuru, Karnataka",12.316364,76.645465,570021
9509,Railway Museum Mysore,art,71.81208054,20,22,107,Heritage,No,Mysuru,Mysore District,Krishnaraja Sagar Road near Mysore railway station Mysuru (Mysore),Karnataka,"Mysore Railway Station, Mysore City Railway Station Road, New Santhepet, Mandi Mohalla, Mysore, Mysore District, Mysuru, Karnataka",12.316364,76.645465,570021
9509,Railway Museum Mysore,history,66.66666667,3,6,18,Heritage,No,Mysuru,Mysore District,Krishnaraja Sagar Road near Mysore railway station Mysuru (Mysore),Karnataka,"Mysore Railway Station, Mysore City Railway Station Road, New Santhepet, Mandi Mohalla, Mysore, Mysore District, Mysuru, Karnataka",12.316364,76.645465,570021
9509,Railway Museum Mysore,architecture,69.76744186,7,6,30,Heritage,No,Mysuru,Mysore District,Krishnaraja Sagar Road near Mysore railway station Mysuru (Mysore),Karnataka,"Mysore Railway Station, Mysore City Railway Station Road, New Santhepet, Mandi Mohalla, Mysore, Mysore District, Mysuru, Karnataka",12.316364,76.645465,570021
9509,Railway Museum Mysore,culture,64.28571429,1,4,9,Heritage,No,Mysuru,Mysore District,Krishnaraja Sagar Road near Mysore railway station Mysuru (Mysore),Karnataka,"Mysore Railway Station, Mysore City Railway Station Road, New Santhepet, Mandi Mohalla, Mysore, Mysore District, Mysuru, Karnataka",12.316364,76.645465,570021
10129,Rainbow Falls,activity,72.22222222,1,4,13,Hill-Station,No,NULL,East Khasi Hills District,Nohkalikai Rd Cherrapunjee 793111,Meghalaya,"Nohkalikai, Shella Bholaganj, East Khasi Hills District, Meghalaya",25.301191,91.698366,793111
10129,Rainbow Falls,landscape,100,0,0,3,Hill-Station,No,NULL,East Khasi Hills District,Nohkalikai Rd Cherrapunjee 793111,Meghalaya,"Nohkalikai, Shella Bholaganj, East Khasi Hills District, Meghalaya",25.301191,91.698366,793111
10129,Rainbow Falls,view,0,4,3,0,Hill-Station,No,NULL,East Khasi Hills District,Nohkalikai Rd Cherrapunjee 793111,Meghalaya,"Nohkalikai, Shella Bholaganj, East Khasi Hills District, Meghalaya",25.301191,91.698366,793111
10129,Rainbow Falls,climate,40,1,2,2,Hill-Station,No,NULL,East Khasi Hills District,Nohkalikai Rd Cherrapunjee 793111,Meghalaya,"Nohkalikai, Shella Bholaganj, East Khasi Hills District, Meghalaya",25.301191,91.698366,793111
4520,Rainwari,art,0,0,1,0,Heritage,No,Srinagar,Srinagar District,Srinagar,Jammu & Kashmir,"Rainwari Chowk Bus Stop, Syed Mirakh Shah Sahib Road, Kondabal Rainaiwari, Srinagar North, Srinagar District, Srinagar, Jammu & Kashmir",34.097508,74.822623,190003
4520,Rainwari,architecture,100,0,0,1,Heritage,No,Srinagar,Srinagar District,Srinagar,Jammu & Kashmir,"Rainwari Chowk Bus Stop, Syed Mirakh Shah Sahib Road, Kondabal Rainaiwari, Srinagar North, Srinagar District, Srinagar, Jammu & Kashmir",34.097508,74.822623,190003
4521,Raipur Rani,art,100,0,0,1,Heritage,No,Raipur Rani,Panchkula District,Panchkula,Haryana,"Graveyad, Panchkula, Panchkula District, Raipur Rani, Haryana",30.58474,77.02811,134204
4521,Raipur Rani,architecture,100,0,0,2,Heritage,No,Raipur Rani,Panchkula District,Panchkula,Haryana,"Graveyad, Panchkula, Panchkula District, Raipur Rani, Haryana",30.58474,77.02811,134204
4521,Raipur Rani,history,100,0,0,1,Heritage,No,Raipur Rani,Panchkula District,Panchkula,Haryana,"Graveyad, Panchkula, Panchkula District, Raipur Rani, Haryana",30.58474,77.02811,134204
9971,Rairanellur Mala Hill,view,100,0,0,3,Hill-Station,No,NULL,Malappuram District,Valanchery Malappuram,Kerala,"Vellari Mala Peak, Nilambur, Malappuram District, Kerala",11.427843,76.1315,679334
9971,Rairanellur Mala Hill,landscape,0,0,1,0,Hill-Station,No,NULL,Malappuram District,Valanchery Malappuram,Kerala,"Vellari Mala Peak, Nilambur, Malappuram District, Kerala",11.427843,76.1315,679334
9971,Rairanellur Mala Hill,activity,100,0,0,1,Hill-Station,No,NULL,Malappuram District,Valanchery Malappuram,Kerala,"Vellari Mala Peak, Nilambur, Malappuram District, Kerala",11.427843,76.1315,679334
4522,Raisen Fort,history,80,1,0,4,Heritage,No,NULL,Raisen District,Raisen,Madhya Pradesh,"Raisen Fort, Raisen, Raisen District, Madhya Pradesh",23.326535,77.777292,464551
4522,Raisen Fort,art,78.57142857,2,1,11,Heritage,No,NULL,Raisen District,Raisen,Madhya Pradesh,"Raisen Fort, Raisen, Raisen District, Madhya Pradesh",23.326535,77.777292,464551
4522,Raisen Fort,culture,100,0,0,1,Heritage,No,NULL,Raisen District,Raisen,Madhya Pradesh,"Raisen Fort, Raisen, Raisen District, Madhya Pradesh",23.326535,77.777292,464551
4522,Raisen Fort,architecture,54.54545455,4,1,6,Heritage,No,NULL,Raisen District,Raisen,Madhya Pradesh,"Raisen Fort, Raisen, Raisen District, Madhya Pradesh",23.326535,77.777292,464551
4524,Raj Angan,art,100,0,0,2,Heritage,No,Udaipur,Udaipur District,Udaipur,Rajasthan,"Raj Angan Gol Mahal, Silawatwari, Girwa, Udaipur District, Udaipur, Rajasthan",24.576412,73.682776,313001
4524,Raj Angan,architecture,0,0,1,0,Heritage,No,Udaipur,Udaipur District,Udaipur,Rajasthan,"Raj Angan Gol Mahal, Silawatwari, Girwa, Udaipur District, Udaipur, Rajasthan",24.576412,73.682776,313001
4524,Raj Angan,religion,100,0,0,1,Heritage,No,Udaipur,Udaipur District,Udaipur,Rajasthan,"Raj Angan Gol Mahal, Silawatwari, Girwa, Udaipur District, Udaipur, Rajasthan",24.576412,73.682776,313001
4526,Raj Bhawan,art,100,0,0,1,Heritage,No,Navi Mumbai,Raigarh District;Raigad District,Raigad,Maharashtra,"Vardhman Bhawan, Sector 18, Kamothe, Panvel, Raigarh District, Navi Mumbai, Maharashtra",19.013744,73.088872,410209
4526,Raj Bhawan,architecture,100,0,0,1,Heritage,No,Navi Mumbai,Raigarh District;Raigad District,Raigad,Maharashtra,"Vardhman Bhawan, Sector 18, Kamothe, Panvel, Raigarh District, Navi Mumbai, Maharashtra",19.013744,73.088872,410209
4527,Raj Dinakar Kelkar Museum,art,84.61538462,0,2,11,Heritage,No,Pune,Pune District,Pune,Maharashtra,"Nebula Marketing, Raja Dinkar Kelkar Museum Street, Natu Baag, Shukrawar Peth, Pune City, Pune District, Pune, Maharashtra",18.510511,73.854212,411002
4527,Raj Dinakar Kelkar Museum,history,66.66666667,0,1,2,Heritage,No,Pune,Pune District,Pune,Maharashtra,"Nebula Marketing, Raja Dinkar Kelkar Museum Street, Natu Baag, Shukrawar Peth, Pune City, Pune District, Pune, Maharashtra",18.510511,73.854212,411002
4527,Raj Dinakar Kelkar Museum,religion,100,0,0,3,Heritage,No,Pune,Pune District,Pune,Maharashtra,"Nebula Marketing, Raja Dinkar Kelkar Museum Street, Natu Baag, Shukrawar Peth, Pune City, Pune District, Pune, Maharashtra",18.510511,73.854212,411002
4527,Raj Dinakar Kelkar Museum,architecture,100,0,0,2,Heritage,No,Pune,Pune District,Pune,Maharashtra,"Nebula Marketing, Raja Dinkar Kelkar Museum Street, Natu Baag, Shukrawar Peth, Pune City, Pune District, Pune, Maharashtra",18.510511,73.854212,411002
4528,Raj Ghat,architecture,70.37037037,3,5,19,Heritage,No,New Delhi,Central District,New Delhi,Delhi,"Raj Ghat, Raj Ghat Area, Darya Ganj, Central District, New Delhi, Delhi",28.640278,77.250062,110002
4528,Raj Ghat,art,72.22222222,2,3,13,Heritage,No,New Delhi,Central District,New Delhi,Delhi,"Raj Ghat, Raj Ghat Area, Darya Ganj, Central District, New Delhi, Delhi",28.640278,77.250062,110002
4528,Raj Ghat,religion,77.77777778,0,2,7,Heritage,No,New Delhi,Central District,New Delhi,Delhi,"Raj Ghat, Raj Ghat Area, Darya Ganj, Central District, New Delhi, Delhi",28.640278,77.250062,110002
4528,Raj Ghat,history,80,1,0,4,Heritage,No,New Delhi,Central District,New Delhi,Delhi,"Raj Ghat, Raj Ghat Area, Darya Ganj, Central District, New Delhi, Delhi",28.640278,77.250062,110002
4528,Raj Ghat,culture,55.55555556,2,2,5,Heritage,No,New Delhi,Central District,New Delhi,Delhi,"Raj Ghat, Raj Ghat Area, Darya Ganj, Central District, New Delhi, Delhi",28.640278,77.250062,110002
4529,Raj Mahal,architecture,100,0,0,2,Heritage,No,Orchha,Tikamgarh District,Orchha,Madhya Pradesh,"Raj Mahal, Orchha, Tikamgarh District, Orchha, Madhya Pradesh",25.350321,78.643352,472246
4529,Raj Mahal,art,100,0,0,1,Heritage,No,Orchha,Tikamgarh District,Orchha,Madhya Pradesh,"Raj Mahal, Orchha, Tikamgarh District, Orchha, Madhya Pradesh",25.350321,78.643352,472246
4533,Raj Rani Temple,architecture,100,0,0,6,Heritage,No,Bhubaneswar,Khordha District,Bhubaneswar,Odisha,"Temple, Raj Bhavan Colony, Bhubaneswar M Corp, Khordha District, Bhubaneswar, Odisha",20.274377,85.815992,751008
4533,Raj Rani Temple,art,75,0,1,3,Heritage,No,Bhubaneswar,Khordha District,Bhubaneswar,Odisha,"Temple, Raj Bhavan Colony, Bhubaneswar M Corp, Khordha District, Bhubaneswar, Odisha",20.274377,85.815992,751008
4533,Raj Rani Temple,culture,100,0,0,1,Heritage,No,Bhubaneswar,Khordha District,Bhubaneswar,Odisha,"Temple, Raj Bhavan Colony, Bhubaneswar M Corp, Khordha District, Bhubaneswar, Odisha",20.274377,85.815992,751008
4533,Raj Rani Temple,history,0,0,1,0,Heritage,No,Bhubaneswar,Khordha District,Bhubaneswar,Odisha,"Temple, Raj Bhavan Colony, Bhubaneswar M Corp, Khordha District, Bhubaneswar, Odisha",20.274377,85.815992,751008
9392,Raja Dinkar Kelkar Museum,art,59.30232558,35,35,102,Heritage,No,Pune,Pune District,1377-78 Natu Baug Pune 411002,Maharashtra,"Raja Dinkar Kelkar Museum, Raja Dinkar Kelkar Museum Street, Mandai, Shukrawar Peth, Pune City, Pune District, Pune, Maharashtra",18.510685,73.854379,411002
9392,Raja Dinkar Kelkar Museum,architecture,69.76744186,6,7,30,Heritage,No,Pune,Pune District,1377-78 Natu Baug Pune 411002,Maharashtra,"Raja Dinkar Kelkar Museum, Raja Dinkar Kelkar Museum Street, Mandai, Shukrawar Peth, Pune City, Pune District, Pune, Maharashtra",18.510685,73.854379,411002
9392,Raja Dinkar Kelkar Museum,religion,60,3,3,9,Heritage,No,Pune,Pune District,1377-78 Natu Baug Pune 411002,Maharashtra,"Raja Dinkar Kelkar Museum, Raja Dinkar Kelkar Museum Street, Mandai, Shukrawar Peth, Pune City, Pune District, Pune, Maharashtra",18.510685,73.854379,411002
9392,Raja Dinkar Kelkar Museum,culture,37.5,4,6,6,Heritage,No,Pune,Pune District,1377-78 Natu Baug Pune 411002,Maharashtra,"Raja Dinkar Kelkar Museum, Raja Dinkar Kelkar Museum Street, Mandai, Shukrawar Peth, Pune City, Pune District, Pune, Maharashtra",18.510685,73.854379,411002
9392,Raja Dinkar Kelkar Museum,history,80,5,3,32,Heritage,No,Pune,Pune District,1377-78 Natu Baug Pune 411002,Maharashtra,"Raja Dinkar Kelkar Museum, Raja Dinkar Kelkar Museum Street, Mandai, Shukrawar Peth, Pune City, Pune District, Pune, Maharashtra",18.510685,73.854379,411002
8939,Raja Harsh Ka Tila,history,100,0,0,1,Heritage,No,NULL,Kurukshetra District,Thanesar Kurukshetra,Haryana,"Gogaphirji Ka Mandir, Thanesar, Kurukshetra District, Haryana",29.991626,76.921932,136131
8939,Raja Harsh Ka Tila,architecture,100,0,0,1,Heritage,No,NULL,Kurukshetra District,Thanesar Kurukshetra,Haryana,"Gogaphirji Ka Mandir, Thanesar, Kurukshetra District, Haryana",29.991626,76.921932,136131
8939,Raja Harsh Ka Tila,art,66.66666667,1,1,4,Heritage,No,NULL,Kurukshetra District,Thanesar Kurukshetra,Haryana,"Gogaphirji Ka Mandir, Thanesar, Kurukshetra District, Haryana",29.991626,76.921932,136131
4540,Raja Rajeshwari Temple,architecture,100,0,0,3,Heritage,No,Bengaluru,Bangalore District,Bangalore,Karnataka,"Raja Rajeshwari Temple, 21st Main Road, EWS Colony, BTM Layout Stage 2, Bangalore South, Bangalore District, Bengaluru, Karnataka",12.909838,77.611195,560076
6706,Raja's Seat,landscape,58.57142857,8,21,41,Hill-Station,No,Madikeri,Kodagu District,Coorg,Karnataka,"Rajas Seat Park, Madikeri, Kodagu District, Madikeri, Karnataka",12.4185,75.74022,571201
6706,Raja's Seat,activity,77.47747748,11,14,86,Hill-Station,No,Madikeri,Kodagu District,Coorg,Karnataka,"Rajas Seat Park, Madikeri, Kodagu District, Madikeri, Karnataka",12.4185,75.74022,571201
6706,Raja's Seat,view,79.71014493,5,9,55,Hill-Station,No,Madikeri,Kodagu District,Coorg,Karnataka,"Rajas Seat Park, Madikeri, Kodagu District, Madikeri, Karnataka",12.4185,75.74022,571201
6706,Raja's Seat,climate,71.42857143,2,2,10,Hill-Station,No,Madikeri,Kodagu District,Coorg,Karnataka,"Rajas Seat Park, Madikeri, Kodagu District, Madikeri, Karnataka",12.4185,75.74022,571201
10442,Raja's Seat,landscape,76.27118644,4,10,45,Hill-Station,No,Madikeri,Kodagu District,Stuart Hill Madikeri 571201,Karnataka,"Hotel Hill Top, Madikeri, Kodagu District, Madikeri, Karnataka",12.4185,75.74022,571201
10442,Raja's Seat,activity,70.1754386,17,17,80,Hill-Station,No,Madikeri,Kodagu District,Stuart Hill Madikeri 571201,Karnataka,"Hotel Hill Top, Madikeri, Kodagu District, Madikeri, Karnataka",12.4185,75.74022,571201
10442,Raja's Seat,view,81.66666667,3,8,49,Hill-Station,No,Madikeri,Kodagu District,Stuart Hill Madikeri 571201,Karnataka,"Hotel Hill Top, Madikeri, Kodagu District, Madikeri, Karnataka",12.4185,75.74022,571201
10442,Raja's Seat,climate,81.25,1,2,13,Hill-Station,No,Madikeri,Kodagu District,Stuart Hill Madikeri 571201,Karnataka,"Hotel Hill Top, Madikeri, Kodagu District, Madikeri, Karnataka",12.4185,75.74022,571201
8776,Raja's Tomb ( Gadhige),art,64.70588235,14,10,44,Heritage,No,Madikeri,Kodagu District,Madikeri 571201,Karnataka,"Opportunity School Madikeri, KEB Quarters, Madikeri, Kodagu District, Madikeri, Karnataka",12.41807,75.75133,571201
8776,Raja's Tomb ( Gadhige),architecture,70.58823529,9,6,36,Heritage,No,Madikeri,Kodagu District,Madikeri 571201,Karnataka,"Opportunity School Madikeri, KEB Quarters, Madikeri, Kodagu District, Madikeri, Karnataka",12.41807,75.75133,571201
8776,Raja's Tomb ( Gadhige),history,77.77777778,2,2,14,Heritage,No,Madikeri,Kodagu District,Madikeri 571201,Karnataka,"Opportunity School Madikeri, KEB Quarters, Madikeri, Kodagu District, Madikeri, Karnataka",12.41807,75.75133,571201
8776,Raja's Tomb ( Gadhige),culture,72.72727273,0,3,8,Heritage,No,Madikeri,Kodagu District,Madikeri 571201,Karnataka,"Opportunity School Madikeri, KEB Quarters, Madikeri, Kodagu District, Madikeri, Karnataka",12.41807,75.75133,571201
8776,Raja's Tomb ( Gadhige),religion,76.92307692,2,1,10,Heritage,No,Madikeri,Kodagu District,Madikeri 571201,Karnataka,"Opportunity School Madikeri, KEB Quarters, Madikeri, Kodagu District, Madikeri, Karnataka",12.41807,75.75133,571201
9197,Rajabai Clock Tower,art,73.17073171,4,7,30,Heritage,No,Mumbai,Mumbai District,Bombay University Mumbai,Maharashtra,"University of Mumbai Fort, Mahatma Gandhi Marg, Mumbai University, Fort, Mumbai, Mumbai District, Mumbai, Maharashtra",18.929354,72.83102,400032
9197,Rajabai Clock Tower,architecture,68.05555556,11,12,49,Heritage,No,Mumbai,Mumbai District,Bombay University Mumbai,Maharashtra,"University of Mumbai Fort, Mahatma Gandhi Marg, Mumbai University, Fort, Mumbai, Mumbai District, Mumbai, Maharashtra",18.929354,72.83102,400032
9197,Rajabai Clock Tower,culture,57.14285714,1,2,4,Heritage,No,Mumbai,Mumbai District,Bombay University Mumbai,Maharashtra,"University of Mumbai Fort, Mahatma Gandhi Marg, Mumbai University, Fort, Mumbai, Mumbai District, Mumbai, Maharashtra",18.929354,72.83102,400032
9197,Rajabai Clock Tower,religion,40,5,4,6,Heritage,No,Mumbai,Mumbai District,Bombay University Mumbai,Maharashtra,"University of Mumbai Fort, Mahatma Gandhi Marg, Mumbai University, Fort, Mumbai, Mumbai District, Mumbai, Maharashtra",18.929354,72.83102,400032
9197,Rajabai Clock Tower,history,56.25,4,3,9,Heritage,No,Mumbai,Mumbai District,Bombay University Mumbai,Maharashtra,"University of Mumbai Fort, Mahatma Gandhi Marg, Mumbai University, Fort, Mumbai, Mumbai District, Mumbai, Maharashtra",18.929354,72.83102,400032
6797,Rajamala Estate,landscape,50,0,1,1,Hill-Station,No,Munnar,Idukki District,Munnar,Kerala,"Gldarle Estate, Devikulam Road, Devikulam, Idukki District, Munnar, Kerala",10.078989,77.085494,685612
6797,Rajamala Estate,view,100,0,0,1,Hill-Station,No,Munnar,Idukki District,Munnar,Kerala,"Gldarle Estate, Devikulam Road, Devikulam, Idukki District, Munnar, Kerala",10.078989,77.085494,685612
6797,Rajamala Estate,activity,66.66666667,0,1,2,Hill-Station,No,Munnar,Idukki District,Munnar,Kerala,"Gldarle Estate, Devikulam Road, Devikulam, Idukki District, Munnar, Kerala",10.078989,77.085494,685612
10135,Rajamalai (Eravikulam) National Park,landscape,70.87378641,12,18,73,Hill-Station,No,Munnar,Idukki District,Munnar,Kerala,"Spices Park and Handicrafts, Marayoor Udumalpet Road, Nullatanni, Devikulam, Idukki District, Munnar, Kerala",10.087076,77.060154,685612
10135,Rajamalai (Eravikulam) National Park,activity,61.53846154,31,29,96,Hill-Station,No,Munnar,Idukki District,Munnar,Kerala,"Spices Park and Handicrafts, Marayoor Udumalpet Road, Nullatanni, Devikulam, Idukki District, Munnar, Kerala",10.087076,77.060154,685612
10135,Rajamalai (Eravikulam) National Park,view,65.97938144,20,13,64,Hill-Station,No,Munnar,Idukki District,Munnar,Kerala,"Spices Park and Handicrafts, Marayoor Udumalpet Road, Nullatanni, Devikulam, Idukki District, Munnar, Kerala",10.087076,77.060154,685612
10135,Rajamalai (Eravikulam) National Park,climate,56,4,7,14,Hill-Station,No,Munnar,Idukki District,Munnar,Kerala,"Spices Park and Handicrafts, Marayoor Udumalpet Road, Nullatanni, Devikulam, Idukki District, Munnar, Kerala",10.087076,77.060154,685612
8347,Rajarajeshwara Temple,activity,74.50980392,7,6,38,Beach,No,NULL,Kannur District,Taliparamba Kannur,Kerala,"SNDP Temple, Taliparamba, Kannur District, Kerala",12.256715,75.390984,670511
8347,Rajarajeshwara Temple,food,70.96774194,6,3,22,Beach,No,NULL,Kannur District,Taliparamba Kannur,Kerala,"SNDP Temple, Taliparamba, Kannur District, Kerala",12.256715,75.390984,670511
8347,Rajarajeshwara Temple,cleanliness,54.54545455,3,2,6,Beach,No,NULL,Kannur District,Taliparamba Kannur,Kerala,"SNDP Temple, Taliparamba, Kannur District, Kerala",12.256715,75.390984,670511
8347,Rajarajeshwara Temple,view,77.77777778,1,1,7,Beach,No,NULL,Kannur District,Taliparamba Kannur,Kerala,"SNDP Temple, Taliparamba, Kannur District, Kerala",12.256715,75.390984,670511
6956,Rajat Prapat,view,100,0,0,3,Hill-Station,No,Pachmarhi,Hoshangabad District,Pachmarhi,Madhya Pradesh,"Rajat Fall, Pipariya, Hoshangabad District, Pachmarhi, Madhya Pradesh",22.456561,78.436029,461881
6956,Rajat Prapat,activity,100,0,0,3,Hill-Station,No,Pachmarhi,Hoshangabad District,Pachmarhi,Madhya Pradesh,"Rajat Fall, Pipariya, Hoshangabad District, Pachmarhi, Madhya Pradesh",22.456561,78.436029,461881
6956,Rajat Prapat,climate,0,1,0,0,Hill-Station,No,Pachmarhi,Hoshangabad District,Pachmarhi,Madhya Pradesh,"Rajat Fall, Pipariya, Hoshangabad District, Pachmarhi, Madhya Pradesh",22.456561,78.436029,461881
7891,Rajbagh Beach,view,50,1,6,7,Beach,No,Panaji,North Goa District,12 Km from Palolem beach Panjim,Goa,"Dona Paula Beach, Dona Paula, Tiswadi, North Goa District, Panaji, Goa",15.452091,73.802807,403004
7891,Rajbagh Beach,activity,61.9047619,4,4,13,Beach,No,Panaji,North Goa District,12 Km from Palolem beach Panjim,Goa,"Dona Paula Beach, Dona Paula, Tiswadi, North Goa District, Panaji, Goa",15.452091,73.802807,403004
7891,Rajbagh Beach,cleanliness,83.33333333,1,0,5,Beach,No,Panaji,North Goa District,12 Km from Palolem beach Panjim,Goa,"Dona Paula Beach, Dona Paula, Tiswadi, North Goa District, Panaji, Goa",15.452091,73.802807,403004
7891,Rajbagh Beach,food,75,2,1,9,Beach,No,Panaji,North Goa District,12 Km from Palolem beach Panjim,Goa,"Dona Paula Beach, Dona Paula, Tiswadi, North Goa District, Panaji, Goa",15.452091,73.802807,403004
6775,Rajendra Hill,activity,83.33333333,1,0,5,Hill-Station,No,Chikkamagaluru,Chikmagalur District,Chikmagalur,Karnataka,"Shri Krishna Rajendra Zila Kendra Granthalay, SH 57, Vijaya Nagar, Chikmagalur, Chikmagalur District, Chikkamagaluru, Karnataka",13.384168,75.746037,577101
